,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
1105,Sun Mar 13 12:34:28 +0000 2022,BandyGit,"David Martin explains his lawsuit against the US government.
 3 short video clips in the thread. https://t.co/InHlGlgL8A",2,4,1.50E+18,,,,,
1106,Sat Mar 12 21:25:47 +0000 2022,BandyGit,Pfiazer CEO’s remarks on mRNA vaccines. Are you reassured? https://t.co/5W6SsFY34u,1490,0,1.50E+18,,,,,
1107,Sat Mar 12 19:39:49 +0000 2022,BandyGit,"@Moosefucker Can’t imagine the sort of material they’ll be using, probably ‘hilarious’ jokes about masks and distancing. 
 One blessing is that they’ve all been jabbed.",0,0,1.50E+18,,,,,
1108,Sat Mar 12 13:22:26 +0000 2022,BandyGit,@BWallArthur 2 years on and people still talk about covid ‘cases’ as if it means something.,0,3,1.50E+18,,,,,
1109,Fri Mar 11 21:04:10 +0000 2022,BandyGit,@abiroberts @sanditoksvig Does anyone know if Russia are taking in any immigrants from the UK to save us from having to put up with this incessant virtue signalling bullshit?,0,6,1.50E+18,,,,,
1110,Fri Mar 11 14:59:35 +0000 2022,BandyGit,"@chrischirp @telfordvillan While our govt are so busy supporting nazis abroad they are neglecting the communists in our own country, iSage are one of the forgotten casualties of war.",0,2,1.50E+18,,,,,
1111,Fri Mar 11 11:09:02 +0000 2022,BandyGit,"‘Death by government’. 
 Edward Dowd showing proof of excess mortality in the young in the US. https://t.co/zwgDL5HhoA",1,4,1.50E+18,,,,,
1112,Thu Mar 10 15:48:41 +0000 2022,BandyGit,@LeilaniDowding @PTruthspeaker This will upset the brainwashed virtue signallers.,0,0,1.50E+18,,,,,
1113,Wed Mar 09 17:23:25 +0000 2022,BandyGit,@atnight65 There should be support groups they can go to where they can role play &amp; recreate the good old days when they felt they had the moral high ground over non-mask wearers.,0,2,1.50E+18,,,,,
1114,Wed Mar 09 16:51:03 +0000 2022,BandyGit,@AnthonieLouise Target practice for snipers.,0,1,1.50E+18,,,,,
1115,Wed Mar 09 16:44:47 +0000 2022,BandyGit,@themood2020 It’s easy to fool people that don’t have a functioning brain cell.,0,0,1.50E+18,,,,,
1116,Wed Mar 09 16:39:02 +0000 2022,BandyGit,@BBCNews @telfordvillan Those years at the BBC meant he learnt from the cream of the crop.,0,1,1.50E+18,,,,,
1117,Wed Mar 09 16:34:54 +0000 2022,BandyGit,"@DeanSmi47962704 Pyschiatry is definitely the profession to get into, there’s a never ending line of these dimwits that can’t let go of the hysteria, it’s been their drug for so long.",0,1,1.50E+18,,,,,
1118,Wed Mar 09 16:28:16 +0000 2022,BandyGit,@JeremyVineOn5 @telfordvillan You make me embarrassed to be British.,0,0,1.50E+18,,,,,
1119,Wed Mar 09 14:15:54 +0000 2022,BandyGit,@abiroberts 😄I’m going to re-read all my Dostoevsky and Tolstoy novels.,0,2,1.50E+18,,,,,
1120,Wed Mar 09 13:38:31 +0000 2022,BandyGit,"@StopNWO666 Phew that’s such a weight off my mind, I’m off to get all 3 jabs in one go so I can catch up to everyone else.",0,5,1.50E+18,,,,,
1121,Wed Mar 09 13:35:21 +0000 2022,BandyGit,@YardleyShooting Man down.,0,0,1.50E+18,,,,,
1122,Tue Mar 08 21:41:25 +0000 2022,BandyGit,@theJeremyVine That’s because u are a prize prick.,0,0,1.50E+18,,,,,
1123,Tue Mar 08 21:40:12 +0000 2022,BandyGit,"What the hell is wrong with Western society?!?!
 You're cheerleading us into the worst economic recession in almost a century, because the government says you should?
 The same government that spent billions to convince you immune systems don't exist.
 You've all lost your minds!!",1496,0,1.50E+18,,,,,
1124,Tue Mar 08 18:52:03 +0000 2022,BandyGit,"@Mark2w U are spot on, the years of dumbing down through tv &amp; social media have created a nation of fuckwits that will believe anything they’re told without question.",0,1,1.50E+18,,,,,
1125,Tue Mar 08 18:38:09 +0000 2022,BandyGit,@Heachy_1979 He looks like he’s just come.,0,2,1.50E+18,,,,,
1126,Tue Mar 08 18:35:57 +0000 2022,BandyGit,"@talkRADIO The state of our MP’s, just a bunch of WEF useful idiots.",0,1,1.50E+18,,,,,
1127,Tue Mar 08 18:25:37 +0000 2022,BandyGit,@zoominfire If history is anything to go by surely this building will soon completely collapse after the fire causes numerous small explosions?,0,1,1.50E+18,,,,,
1128,Tue Mar 08 18:19:01 +0000 2022,BandyGit,@CarverEmily Anyone who believes a single word uttered by our corrupt govt &amp; media must be a simpleton.,0,2,1.50E+18,,,,,
1129,Tue Mar 08 18:07:09 +0000 2022,BandyGit,"@JuliaHB1 Clowns to the left of me, jokers to the right..",0,0,1.50E+18,,,,,
1130,Mon Mar 07 19:48:02 +0000 2022,BandyGit,"No wonder the globalists want a war.
 The covid narrative has collapsed. 
 The vax deaths are going through the roof.
 The economy is about to collapse as most countries are bankrupt.
 And war hides the truth.",219,0,1.50E+18,,,,,
1131,Sun Mar 06 18:45:23 +0000 2022,BandyGit,"@Arwenstar ‘Infamy infamy, they’ve all got it infamy’ as the saying goes. 
 Keep up the good work, the brainwashed don’t like people thinking for themselves &amp; asking questions, they can’t handle it.",2,5,1.50E+18,,,,,
1132,Sat Mar 05 17:54:19 +0000 2022,BandyGit,@drsajumathew @marioboc17 What Novak decides to do with his own body is no concern of yours or anyone else.,0,1,1.50E+18,,,,,
1133,Sat Mar 05 10:53:11 +0000 2022,BandyGit,They blatantly lie to the public then laugh it off when the truth comes out. https://t.co/GeOGewTvQ8,0,4,1.50E+18,,,,,
1134,Fri Mar 04 23:29:37 +0000 2022,BandyGit,"@themood2020 I was hoping people would have wised up a bit after the last 2 years, sadly it’s the opposite.",0,6,1.50E+18,,,,,
1135,Fri Mar 04 23:19:52 +0000 2022,BandyGit,@TheCoronaCure_ Wise words 👍🏻,0,2,1.50E+18,,,,,
1136,Fri Mar 04 22:30:16 +0000 2022,BandyGit,@KonstantinKisin Will u ask Captain Tom’s family to ‘manage’ the funds for u?,0,0,1.50E+18,,,,,
1137,Fri Mar 04 22:24:58 +0000 2022,BandyGit,@BorisJohnson The only people that believe this UTTER BULLSHIT are brainwashed cretins.,0,0,1.50E+18,,,,,
1138,Fri Mar 04 22:18:01 +0000 2022,BandyGit,Remember that winter of death and severe illness that the government guaranteed was going to happen to the unvaccinated 🤭😂🤷🏻‍♀️? https://t.co/8FPqItZtH2,10,0,1.50E+18,,,,,
1139,Fri Mar 04 21:09:55 +0000 2022,BandyGit,Reiner Fuellmich : “It’s us versus the psychopaths”. https://t.co/xk3JUvvylo,1,4,1.50E+18,,,,,
1140,Fri Mar 04 19:47:24 +0000 2022,BandyGit,@ninnyd101 FFS it’s like the world has had an outbreak of mental illness.,0,1,1.50E+18,,,,,
1141,Fri Mar 04 18:51:53 +0000 2022,BandyGit,"@ProfessorFerg8 Corrupt to the core. 
 Every single one of them should be investigated so that ‘payments’ made to them in the last 2 years are revealed.",0,4,1.50E+18,,,,,
1142,Fri Mar 04 18:22:59 +0000 2022,BandyGit,There’ll be ‘medical experts’ in the UK that look at this in admiration. https://t.co/6MR4uFLRMH,1,1,1.50E+18,,,,,
1143,Fri Mar 04 17:04:14 +0000 2022,BandyGit,"@tesssummers98 And there was me, with no military training, never even held a gun let alone fired one, just putting on my army camouflage outfit ready to fly out and lay down my life for the cause.",0,0,1.50E+18,,,,,
1144,Fri Mar 04 16:04:52 +0000 2022,BandyGit,"Most of us unjabbed are getting a break from the hate brigade at the moment but you’ve got to feel for the unjabbed Russians, if it ain’t one thing it’s another.",0,2,1.50E+18,,,,,
1145,Fri Mar 04 13:08:28 +0000 2022,BandyGit,"As I don’t have a TV licence I don’t know where I should be directing my hate or who I should be virtue signalling for at the moment, it’s so difficult to keep up.
 #TurnOffYourTV",0,3,1.50E+18,,,,,
1146,Thu Mar 03 22:03:34 +0000 2022,BandyGit,@dppservices https://t.co/HJNeqvX4PQ,0,0,1.50E+18,,,,,
1147,Thu Mar 03 21:53:25 +0000 2022,BandyGit,"“I wear my mask to protect you”.
 
 “I got jabbed to protect others”.
 
 “Lockdowns work!”
 
 “I stand with Ukraine”.
 
 This you?
 
 Ask yourself, is it just a coincidence that your thoughts are perfectly aligned with that of mainstream media, or are they doing your thinking for you?",854,0,1.50E+18,,,,,
1148,Thu Mar 03 21:46:14 +0000 2022,BandyGit,@EssexPR Who??,0,0,1.50E+18,,,,,
1149,Thu Mar 03 21:38:34 +0000 2022,BandyGit,"At The World Health Summit...
 
 A Management Board Member At Bayer &amp; Head of The Pharmaceuticals Division Said This... 👇 https://t.co/enIgvO572X",3248,0,1.50E+18,,,,,
1150,Thu Mar 03 14:18:47 +0000 2022,BandyGit,@themood2020 He should be in a straight jacket not a bullet proof vest.,0,1,1.50E+18,,,,,
1151,Thu Mar 03 13:50:26 +0000 2022,BandyGit,@Arwenstar Fame at last 😄,0,1,1.50E+18,,,,,
1152,Wed Mar 02 21:20:51 +0000 2022,BandyGit,"Here is a good example of what the priorities of the UK Government ACTUALLY ARE
 
 TOP PICTURE;
 Turnout for the LOCKDOWN PARTIES Debate.
 
 BOTTOM PICTURE;
 Turnout for the VACCINE COMPENSATION SCHEME Debate.
 
 If you STILL can’t see it, you need WAY more help than I can offer…
 
 🧐 https://t.co/VedzZK3JeR",578,0,1.50E+18,,,,,
1153,Wed Mar 02 17:54:29 +0000 2022,BandyGit,"@sajidjavid What name do u sign, Murdering Psychpath?",0,0,1.50E+18,,,,,
1154,Wed Mar 02 16:56:57 +0000 2022,BandyGit,@theAliceRoberts How can someone so seemingly intelligent as yourself be so blind to the fact that your daughter wasn’t sick until after she had the jab? Nearly 2 years of a ‘pandemic’ and she hasn’t been sick until now.,1,3,1.50E+18,,,,,
1155,Wed Mar 02 14:43:21 +0000 2022,BandyGit,"A whistleblower lawsuit alleging fraud during Pfizer’s COVID vaccine trials is moving forward, after a district court judge unsealed the complaint, including 400 pages of exhibits.
 
 https://t.co/qgNImhN5Ov",5276,0,1.50E+18,,,,,
1156,Wed Mar 02 13:17:33 +0000 2022,BandyGit,George Carlin explained the reality of the world in under 2 mins. https://t.co/nwy6cit7IH,0,1,1.50E+18,,,,,
1157,Wed Mar 02 12:23:46 +0000 2022,BandyGit,"@GuidoFawkes Pure theatre for the brainwashed halfwits that make up most of our UK population. 
 I was hopeful more people would start waking up after the last 2 years, instead it’s the reverse.",0,3,1.50E+18,,,,,
1158,Tue Mar 01 16:50:30 +0000 2022,BandyGit,Not sure the NHS has quite got the bed capacity for nuclear war. 🍺🚬,36,0,1.50E+18,,,,,
1159,Tue Mar 01 10:55:32 +0000 2022,BandyGit,"@SkyNews Just when u think it’s impossible for mainstream media to sink any lower they manage to do it. Anyone who believes this utter bullshit needs help mentally, this is off the scale lunacy.",0,0,1.50E+18,,,,,
1160,Mon Feb 28 15:37:38 +0000 2022,BandyGit,"@PTruthspeaker Interesting factual video, thanks for the link 👍🏻",0,0,1.50E+18,,,,,
1161,Mon Feb 28 13:06:33 +0000 2022,BandyGit,"Whilst we were distracted...On March 1, World leaders will discuss A New Global treaty that will override the participating Countries ""Pandemic"" and Natural Disaster plans. A global response to any Disaster they like, that's SET in stone..👊 https://t.co/6223Gnx7SC",534,0,1.50E+18,,yes,no,yes,yes
1162,Sun Feb 27 21:35:23 +0000 2022,BandyGit,2/2 https://t.co/qBmpPwo506,0,1,1.50E+18,,,,,
1163,Sun Feb 27 21:24:34 +0000 2022,BandyGit,"A couple of interesting video clips from a few years ago explaining why we cannot trust the mainstream media.
 1/2 https://t.co/zbGQgYwP6n",0,1,1.50E+18,,,,,
1164,Sun Feb 27 10:07:56 +0000 2022,BandyGit,The likelihood that the MSM are telling us the truth about any subject is as likely as finding an unjabbed self-employed person ‘suffering from long covid’.,0,3,1.50E+18,,,,,
1165,Sat Feb 26 10:09:12 +0000 2022,BandyGit,"@DeanSmi47962704 The Highwire has some great info 👍🏻 
 
 https://t.co/SgzDjNTx69",0,0,1.50E+18,,,,,
1166,Sat Feb 26 09:32:47 +0000 2022,BandyGit,@Moosefucker That’s spot on 👍🏻,0,1,1.50E+18,,,,,
1167,Fri Feb 25 18:30:46 +0000 2022,BandyGit,@AntPar01 @puerto_denise https://t.co/0zB8AtwlOF,0,2,1.50E+18,,,,,
1168,Fri Feb 25 18:30:19 +0000 2022,BandyGit,@puerto_denise https://t.co/0zB8AtwlOF,0,0,1.50E+18,,,,,
1169,Fri Feb 25 18:23:42 +0000 2022,BandyGit,@LeilaniDowding https://t.co/VHLuxvAJmF,0,0,1.50E+18,,,,,
1170,Fri Feb 25 18:23:26 +0000 2022,BandyGit,@LeilaniDowding https://t.co/SPofL8ImUM,1,1,1.50E+18,,,,,
1171,Fri Feb 25 18:21:07 +0000 2022,BandyGit,@LeilaniDowding ‘see’ reply,0,0,1.50E+18,,,,,
1172,Fri Feb 25 18:20:16 +0000 2022,BandyGit,"@LeilaniDowding The building in the background in these photos looks suspiciously like the one in a gas explosion in 2018, as reply to this.
 https://t.co/YHRm49RXem",0,4,1.50E+18,,,,,
1173,Fri Feb 25 17:51:11 +0000 2022,BandyGit,"MSM are plunging to new depths of deception, didn’t think it was possible. https://t.co/pmIQzbVp2z",0,1,1.50E+18,,,,,
1174,Fri Feb 25 17:40:19 +0000 2022,BandyGit,2/2. https://t.co/yProRPNjUx,0,1,1.50E+18,,,,,
1175,Fri Feb 25 17:31:08 +0000 2022,BandyGit,"Financial investor Edward Dowd talking about the claims that Pfizer’s safety trial data is fraudulent.
 1/2. https://t.co/QtoUPTZnD1",0,1,1.50E+18,,,,,
1176,Fri Feb 25 17:09:24 +0000 2022,BandyGit,@themood2020 @GBNEWS It definitely looks like the same building in this photo. https://t.co/1BP8386nl0,2,9,1.50E+18,,,,,
1177,Fri Feb 25 16:57:24 +0000 2022,BandyGit,"@themood2020 @GBNEWS The reply to this claims it’s from a gas explosion in 2018. The building looks the same as the one which the woman is standing in front of in the photos on the front of every UK newspaper.
 https://t.co/YHRm49RXem",6,11,1.50E+18,,,,,
1178,Fri Feb 25 16:42:43 +0000 2022,BandyGit,"@AllisonPearson Surely the last 2 years has taught u that governments don’t give a shit about people? 
 And of course we can believe everything the MSM is telling us about the ‘war’.",0,0,1.50E+18,,,,,
1179,Fri Feb 25 11:55:53 +0000 2022,BandyGit,@BernieSpofforth https://t.co/jxs7TQYQql,0,0,1.50E+18,,,,,
1180,Fri Feb 25 11:54:28 +0000 2022,BandyGit,@BernieSpofforth https://t.co/REOMRSloN3,0,0,1.50E+18,,,,,
1181,Fri Feb 25 11:50:29 +0000 2022,BandyGit,"@BernieSpofforth Why are u now believing the MSM? It’s all pure theatre, surprised u are falling for it.",0,1,1.50E+18,,,,,
1182,Fri Feb 25 11:36:42 +0000 2022,BandyGit,If someone has been injured why would they stand around posing for newspaper photos instead of first seeking medical attention. This photo being used on every newspaper front page today 🤔 https://t.co/ZUTuhxOz1m,1010,0,1.50E+18,,no,,,
1183,Thu Feb 24 22:57:46 +0000 2022,BandyGit,Klaus Schwab in 2017. People that still claim it’s all a conspiracy theory are beyond help. https://t.co/T06whyWR6j,0,0,1.50E+18,,,,,
1184,Thu Feb 24 20:11:17 +0000 2022,BandyGit,"We see a lot of comments, especially from blue tickers, saying that individual govts aren’t organised enough to conspire. They’re missing the point, that govts are not making the decisions.
 The film Wake Up Call (2008) is ILLUMINATIng.
 https://t.co/pH0pkrQQ2i https://t.co/LpIjUxujbu",0,1,1.50E+18,,,,,
1185,Thu Feb 24 12:53:57 +0000 2022,BandyGit,"For the last 2 years those who said the plan was always to introduce a global digital vaccine ID were called conspiracy theorists ...
 https://t.co/SysQmJpESK",1456,0,1.50E+18,,,,,
1186,Thu Feb 24 12:31:56 +0000 2022,BandyGit,"They expect us to believe, that for 24 months, The World worked in unison to allegedly defeat a Virus, and by coincidence, as the Narrative begins to Crumble, a War breaks out...Wake Up, Don't get sucked in, don't choose a side, it's all scripted..They are laughing at us....",581,0,1.50E+18,,,,,
1187,Wed Feb 23 15:34:45 +0000 2022,BandyGit,@BelindasHandbag Too many people are sleepwalking &amp; it seems impossible to wake them up.,0,0,1.50E+18,,,,,
1188,Wed Feb 23 13:46:54 +0000 2022,BandyGit,@s_dee90 Well said. So disappointed in him. I think a lot of people are choosing to be in denial about what’s really happening because it means they would have to face up to the fact they have had unnecessary experimental injections.,0,1,1.50E+18,,,,,
1189,Wed Feb 23 11:15:03 +0000 2022,BandyGit,"Coming soon to every country, the WEF plan for digitalisation. 
 Banks will be able to control what u buy, how much u spend and even if u spend at all.
 Use cash wherever u can. https://t.co/e2Sq5C1U3Y",0,1,1.50E+18,,,,,
1190,Tue Feb 22 19:24:50 +0000 2022,BandyGit,@hughosmond U might not want to believe it Hugh but it’s happening.,0,1,1.50E+18,,,,,
1191,Tue Feb 22 17:53:38 +0000 2022,BandyGit,@chrischirp @telfordvillan @guardian Never ending agenda driven shite from this odious fear mongering ghoul.,0,1,1.50E+18,,,,,
1192,Tue Feb 22 16:20:34 +0000 2022,BandyGit,@SassyCoopster @original31313 Thanks for the link 👍🏻,0,0,1.50E+18,,,,,
1193,Tue Feb 22 16:10:59 +0000 2022,BandyGit,@s_dee90 A lot easier than dealing with the public 😄,0,1,1.50E+18,,,,,
1194,Tue Feb 22 16:07:19 +0000 2022,BandyGit,What despicable lies!!!! We know whats causing the heart attacks. https://t.co/JNhjj2uJcR,13,0,1.50E+18,,,,,
1195,Tue Feb 22 15:46:39 +0000 2022,BandyGit,"Financial investors are normally the first to see what’s coming.
 Edward Dowd ‘foresees an avalanche of lawsuits as the insurance industry continues to uncover the legions of mounting deaths coming from the complications of the mRNA vaccines’. https://t.co/OAPM7kTC3U",4,5,1.50E+18,,,,,
